[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:25:25

[MS Chromatogram]
m/z	1-1 83.00
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
6.510	3452	0.42
6.513	3422	0.42
6.517	3544	0.43
6.520	3638	0.44
6.523	3534	0.43
6.527	3361	0.41
6.530	3204	0.39
6.533	3068	0.38
6.537	3010	0.37
6.540	2980	0.36
6.543	2921	0.36
6.547	2869	0.35
6.550	2886	0.35
6.553	2967	0.36
6.557	3026	0.37
6.560	3128	0.38
6.563	3346	0.41
6.567	3574	0.44
6.570	3736	0.46
6.573	3922	0.48
6.577	4232	0.52
6.580	4669	0.57
6.583	5013	0.61
6.587	5146	0.63
6.590	5179	0.63
6.593	5157	0.63
6.597	5150	0.63
6.600	5199	0.64
6.603	5151	0.63
6.607	5021	0.61
6.610	4957	0.61
6.613	4806	0.59
6.617	4311	0.53
6.620	3840	0.47
6.623	3571	0.44
6.627	3176	0.39
6.630	2696	0.33
6.633	2253	0.28
6.637	1865	0.23
6.640	1494	0.18
6.643	1267	0.15
6.647	1111	0.14
6.650	978	0.12
6.653	898	0.11
6.657	872	0.11
6.660	866	0.11
6.663	857	0.10
6.667	840	0.10
6.670	828	0.10
6.673	823	0.10
6.677	811	0.10
6.680	804	0.10
6.683	804	0.10
6.687	810	0.10
6.690	824	0.10
6.693	835	0.10
6.697	843	0.10
6.700	865	0.11
6.703	896	0.11
6.707	917	0.11
6.710	947	0.12
6.713	1027	0.13
6.717	1113	0.14
6.720	1185	0.14
6.723	1341	0.16
6.727	1596	0.20
6.730	1928	0.24
6.733	2233	0.27
6.737	2638	0.32
6.740	3269	0.40
6.743	3928	0.48
6.747	4605	0.56
6.750	5134	0.63
6.753	5582	0.68
6.757	6502	0.80
6.760	7557	0.92
6.763	8066	0.99
6.767	8767	1.07
6.770	10105	1.24
6.773	11644	1.42
6.777	13371	1.64
6.780	14310	1.75
6.783	15542	1.90
6.787	16927	2.07
6.790	17433	2.13
6.793	17728	2.17
6.797	17797	2.18
6.800	17701	2.16
6.803	17592	2.15
6.807	17419	2.13
6.810	16716	2.04
6.813	15264	1.87
6.817	14562	1.78
6.820	14312	1.75
6.823	14204	1.74
6.827	14288	1.75
6.830	14337	1.75
6.833	14285	1.75
6.837	14221	1.74
6.840	14105	1.72
6.843	13951	1.71
6.847	13549	1.66
6.850	12637	1.55
6.853	11737	1.44
6.857	10809	1.32
6.860	9706	1.19
6.863	8674	1.06
6.867	7726	0.94
6.870	6886	0.84
6.873	6358	0.78
6.877	5909	0.72
6.880	5549	0.68
6.883	5420	0.66
6.887	5414	0.66
6.890	5421	0.66
6.893	5374	0.66
6.897	5216	0.64
6.900	4962	0.61
6.903	4708	0.58
6.907	4424	0.54
6.910	3894	0.48
6.913	3369	0.41
6.917	2934	0.36
6.920	2352	0.29
6.923	2011	0.25
6.927	1846	0.23
6.930	1693	0.21
6.933	1586	0.19
6.937	1518	0.19
6.940	1467	0.18
6.943	1424	0.17
6.947	1413	0.17
6.950	1427	0.17
6.953	1431	0.17
6.957	1423	0.17
6.960	1422	0.17
6.963	1450	0.18
6.967	1479	0.18
6.970	1508	0.18
6.973	1598	0.20
6.977	1761	0.22
6.980	2185	0.27
6.983	2826	0.35
6.987	3227	0.39
6.990	3643	0.45
6.993	4242	0.52
6.997	4942	0.60
7.000	5661	0.69
7.003	6664	0.81
7.007	7604	0.93
7.010	8797	1.08
7.013	9906	1.21
7.017	11317	1.38
7.020	12483	1.53
7.023	12704	1.55
7.027	12664	1.55
7.030	12223	1.49
7.033	10717	1.31
7.037	8964	1.10
7.040	7176	0.88
7.043	5331	0.65
7.047	3643	0.45
7.050	2948	0.36
7.053	2370	0.29
7.057	1990	0.24
7.060	1864	0.23
7.063	1795	0.22
7.067	1872	0.23
7.070	2175	0.27
7.073	2479	0.30
7.077	2686	0.33
7.080	2892	0.35
7.083	3109	0.38
7.087	3271	0.40
7.090	3388	0.41
7.093	3457	0.42
7.097	3369	0.41
7.100	3195	0.39
7.103	2992	0.37
7.107	2679	0.33
7.110	2331	0.29
7.113	2063	0.25
7.117	1822	0.22
7.120	1613	0.20
7.123	1461	0.18
7.127	1387	0.17
7.130	1387	0.17
7.133	1400	0.17
7.137	1422	0.17
7.140	1474	0.18
7.143	1529	0.19
7.147	1579	0.19
7.150	1674	0.20
7.153	1904	0.23
7.157	2234	0.27
7.160	2517	0.31
7.163	2756	0.34
7.167	3096	0.38
7.170	3567	0.44
7.173	4254	0.52
7.177	5096	0.62
7.180	5641	0.69
7.183	6199	0.76
7.187	6966	0.85
7.190	7333	0.90
7.193	7457	0.91
7.197	7542	0.92
7.200	7582	0.93
7.203	7591	0.93
7.207	7573	0.93
7.210	7411	0.91
7.213	7013	0.86
7.217	6515	0.80
7.220	5914	0.72
7.223	5501	0.67
7.227	5220	0.64
7.230	4860	0.59
7.233	4649	0.57
7.237	4637	0.57
7.240	4467	0.55
7.243	4114	0.50
7.247	3854	0.47
7.250	3768	0.46
7.253	3723	0.46
7.257	3580	0.44
7.260	3424	0.42
7.263	3189	0.39
7.267	2955	0.36
7.270	2816	0.34
7.273	2587	0.32
7.277	2372	0.29
7.280	2230	0.27
7.283	2076	0.25
7.287	1952	0.24
7.290	1845	0.23
7.293	1746	0.21
7.297	1697	0.21
7.300	1702	0.21
7.303	1725	0.21
7.307	1729	0.21
7.310	1742	0.21
7.313	1774	0.22
7.317	1773	0.22
7.320	1808	0.22
7.323	1893	0.23
7.327	1927	0.24
7.330	1917	0.23
7.333	1867	0.23
7.337	1818	0.22
7.340	1800	0.22
7.343	1747	0.21
7.347	1654	0.20
7.350	1560	0.19
7.353	1502	0.18
7.357	1454	0.18
7.360	1420	0.17
7.363	1395	0.17
7.367	1366	0.17
7.370	1374	0.17
7.373	1406	0.17
7.377	1444	0.18
7.380	1520	0.19
7.383	1681	0.21
7.387	1944	0.24
7.390	2431	0.30
7.393	3620	0.44
7.397	4712	0.58
7.400	5656	0.69
7.403	7364	0.90
7.407	9167	1.12
7.410	10396	1.27
7.413	11780	1.44
7.417	13491	1.65
7.420	14990	1.83
7.423	16775	2.05
7.427	18994	2.32
7.430	21442	2.62
7.433	23738	2.90
7.437	26608	3.25
7.440	29850	3.65
7.443	33821	4.14
7.447	37308	4.56
7.450	40884	5.00
7.453	43498	5.32
7.457	45479	5.56
7.460	47245	5.78
7.463	47578	5.82
7.467	47614	5.82
7.470	47375	5.79
7.473	45398	5.55
7.477	41394	5.06
7.480	37356	4.57
7.483	34098	4.17
7.487	31479	3.85
7.490	30050	3.67
7.493	28408	3.47
7.497	27528	3.37
7.500	27507	3.36
7.503	28139	3.44
7.507	28660	3.50
7.510	29283	3.58
7.513	30160	3.69
7.517	30601	3.74
7.520	30677	3.75
7.523	30145	3.69
7.527	28386	3.47
7.530	26316	3.22
7.533	23147	2.83
7.537	20034	2.45
7.540	17080	2.09
7.543	14309	1.75
7.547	11985	1.47
7.550	9963	1.22
7.553	8050	0.98
7.557	6671	0.82
7.560	5524	0.68
7.563	4702	0.57
7.567	4022	0.49
7.570	3645	0.45
7.573	3400	0.42
7.577	3102	0.38
7.580	2763	0.34
7.583	2440	0.30
7.587	2236	0.27
7.590	2152	0.26
7.593	2112	0.26
7.597	2069	0.25
7.600	2039	0.25
7.603	2040	0.25
7.607	2096	0.26
7.610	2327	0.28
7.613	2833	0.35
7.617	3642	0.45
7.620	5008	0.61
7.623	7170	0.88
7.627	9905	1.21
7.630	12511	1.53
7.633	15403	1.88
7.637	18215	2.23
7.640	20637	2.52
7.643	22899	2.80
7.647	24231	2.96
7.650	24411	2.98
7.653	24210	2.96
7.657	23042	2.82
7.660	21288	2.60
7.663	19387	2.37
7.667	16992	2.08
7.670	15218	1.86
7.673	13455	1.65
7.677	12249	1.50
7.680	11704	1.43
7.683	11577	1.42
7.687	11812	1.44
7.690	12147	1.49
7.693	12613	1.54
7.697	13661	1.67
7.700	15122	1.85
7.703	15504	1.90
7.707	15420	1.89
7.710	14928	1.83
7.713	13569	1.66
7.717	12447	1.52
7.720	11756	1.44
7.723	10726	1.31
7.727	8938	1.09
7.730	7833	0.96
7.733	7482	0.91
7.737	7337	0.90
7.740	7283	0.89
7.743	7294	0.89
7.747	7277	0.89
7.750	7212	0.88
7.753	7129	0.87
7.757	7051	0.86
7.760	6945	0.85
7.763	6667	0.82
7.767	6196	0.76
7.770	5683	0.69
7.773	5317	0.65
7.777	5187	0.63
7.780	5023	0.61
7.783	4760	0.58
7.787	4656	0.57
7.790	4508	0.55
7.793	4185	0.51
7.797	3976	0.49
7.800	3696	0.45
7.803	3348	0.41
7.807	3146	0.38
7.810	2942	0.36
7.813	2748	0.34
7.817	2620	0.32
7.820	2525	0.31
7.823	2448	0.30
7.827	2421	0.30
7.830	2449	0.30
7.833	2477	0.30
7.837	2493	0.30
7.840	2528	0.31
7.843	2591	0.32
7.847	2634	0.32
7.850	2658	0.33
7.853	2702	0.33
7.857	2765	0.34
7.860	2790	0.34
7.863	2735	0.33
7.867	2681	0.33
7.870	2678	0.33
7.873	2744	0.34
7.877	2852	0.35
7.880	2890	0.35
7.883	2891	0.35
7.887	2972	0.36
7.890	3160	0.39
7.893	3340	0.41
7.897	3572	0.44
7.900	3890	0.48
7.903	4108	0.50
7.907	4397	0.54
7.910	4690	0.57
7.913	4871	0.60
7.917	5045	0.62
7.920	5191	0.63
7.923	5288	0.65
7.927	5317	0.65
7.930	5292	0.65
7.933	5287	0.65
7.937	5271	0.64
7.940	5188	0.63
7.943	5037	0.62
7.947	4823	0.59
7.950	4368	0.53
7.953	3577	0.44
7.957	3022	0.37
7.960	2709	0.33
7.963	2351	0.29
7.967	2094	0.26
7.970	1951	0.24
7.973	1823	0.22
7.977	1749	0.21
7.980	1742	0.21
7.983	1749	0.21
7.987	1751	0.21
7.990	1770	0.22
7.993	1791	0.22
7.997	1844	0.23
8.000	1938	0.24
8.003	1979	0.24
8.007	2000	0.24
8.010	2042	0.25
8.013	2032	0.25
8.017	2016	0.25
8.020	1974	0.24
8.023	1915	0.23
8.027	1936	0.24
8.030	1978	0.24
8.033	2012	0.25
8.037	2068	0.25
8.040	2164	0.26
8.043	2430	0.30
8.047	3087	0.38
8.050	3901	0.48
8.053	4504	0.55
8.057	4955	0.61
8.060	5191	0.63
8.063	5251	0.64
8.067	5270	0.64
8.070	5327	0.65
8.073	5340	0.65
8.077	5322	0.65
8.080	5316	0.65
8.083	5284	0.65
8.087	5271	0.64
8.090	5259	0.64
8.093	5208	0.64
8.097	5195	0.64
8.100	5237	0.64
8.103	5228	0.64
8.107	5156	0.63
8.110	5125	0.63
8.113	5027	0.61
8.117	4767	0.58
8.120	4603	0.56
8.123	4508	0.55
8.127	4374	0.53
8.130	4272	0.52
8.133	4206	0.51
8.137	4163	0.51
8.140	4137	0.51
8.143	4130	0.51
8.147	4137	0.51
8.150	4153	0.51
8.153	4154	0.51
8.157	4090	0.50
8.160	4025	0.49
8.163	4021	0.49
8.167	4066	0.50
8.170	4072	0.50
8.173	4038	0.49
8.177	4020	0.49
8.180	4023	0.49
8.183	4079	0.50
8.187	4107	0.50
8.190	4044	0.49
8.193	3974	0.49
8.197	3914	0.48
8.200	3769	0.46
8.203	3338	0.41
8.207	2774	0.34
8.210	2366	0.29
8.213	1937	0.24
8.217	1696	0.21
8.220	1578	0.19
8.223	1513	0.19
8.227	1478	0.18
8.230	1387	0.17
8.233	1307	0.16
8.237	1265	0.15
8.240	1236	0.15
8.243	1211	0.15
8.247	1198	0.15
8.250	1194	0.15
8.253	1180	0.14
8.257	1166	0.14
8.260	1161	0.14
8.263	1171	0.14
8.267	1210	0.15
8.270	1272	0.16
8.273	1357	0.17
8.277	1487	0.18
8.280	1746	0.21
8.283	2417	0.30
8.287	3147	0.38
8.290	3592	0.44
8.293	3934	0.48
8.297	4277	0.52
8.300	4583	0.56
8.303	4698	0.57
8.307	4733	0.58
8.310	4817	0.59
8.313	4748	0.58
8.317	4487	0.55
8.320	4316	0.53
8.323	4331	0.53
8.327	4195	0.51
8.330	3814	0.47
8.333	3502	0.43
8.337	3298	0.40
8.340	3172	0.39
8.343	3125	0.38
8.347	3082	0.38
8.350	3031	0.37
8.353	2981	0.36
8.357	2959	0.36
8.360	2970	0.36
8.363	3052	0.37
8.367	3231	0.40
8.370	3344	0.41
8.373	3368	0.41
8.377	3450	0.42
8.380	3611	0.44
8.383	3819	0.47
8.387	3959	0.48
8.390	3932	0.48
8.393	3879	0.47
8.397	3943	0.48
8.400	4009	0.49
8.403	4047	0.49
8.407	4138	0.51
8.410	4252	0.52
8.413	4321	0.53
8.417	4390	0.54
8.420	4651	0.57
8.423	5426	0.66
8.427	6787	0.83
8.430	8065	0.99
8.433	9043	1.11
8.437	9493	1.16
8.440	9748	1.19
8.443	9923	1.21
8.447	9958	1.22
8.450	9848	1.20
8.453	9609	1.17
8.457	9019	1.10
8.460	7982	0.98
8.463	6805	0.83
8.467	5296	0.65
8.470	4362	0.53
8.473	3811	0.47
8.477	3205	0.39
8.480	2599	0.32
8.483	2247	0.27
8.487	2157	0.26
8.490	2136	0.26
8.493	2083	0.25
8.497	2059	0.25
8.500	2074	0.25
8.503	2090	0.26
8.507	2090	0.26
8.510	2087	0.26
8.513	2102	0.26
8.517	2121	0.26
8.520	2116	0.26
8.523	2100	0.26
8.527	2087	0.26
8.530	2093	0.26
8.533	2132	0.26
8.537	2175	0.27
8.540	2193	0.27
8.543	2223	0.27
8.547	2294	0.28
8.550	2437	0.30
8.553	2698	0.33
8.557	3107	0.38
8.560	3561	0.44
8.563	3933	0.48
8.567	4453	0.54
8.570	5073	0.62
8.573	5524	0.68
8.577	6145	0.75
8.580	6925	0.85
8.583	7513	0.92
8.587	8356	1.02
8.590	9463	1.16
8.593	10056	1.23
8.597	10534	1.29
8.600	10993	1.34
8.603	11255	1.38
8.607	11390	1.39
8.610	11369	1.39
8.613	11189	1.37
8.617	10864	1.33
8.620	10120	1.24
8.623	8840	1.08
8.627	7694	0.94
8.630	6801	0.83
8.633	5792	0.71
8.637	4886	0.60
8.640	4231	0.52
8.643	3495	0.43
8.647	3036	0.37
8.650	2780	0.34
8.653	2583	0.32
8.657	2517	0.31
8.660	2509	0.31
8.663	2497	0.31
8.667	2516	0.31
8.670	2560	0.31
8.673	2640	0.32
8.677	2873	0.35
8.680	3324	0.41
8.683	3750	0.46
8.687	4033	0.49
8.690	4252	0.52
8.693	4350	0.53
8.697	4374	0.53
8.700	4394	0.54
8.703	4323	0.53
8.707	4162	0.51
8.710	3997	0.49
8.713	3737	0.46
8.717	3325	0.41
8.720	2940	0.36
8.723	2745	0.34
8.727	2598	0.32
8.730	2336	0.29
8.733	2153	0.26
8.737	2078	0.25
8.740	2023	0.25
8.743	1993	0.24
8.747	1996	0.24
8.750	1998	0.24
8.753	1994	0.24
8.757	2021	0.25
8.760	2058	0.25
8.763	2097	0.26
8.767	2152	0.26
8.770	2213	0.27
8.773	2301	0.28
8.777	2459	0.30
8.780	2689	0.33
8.783	2860	0.35
8.787	2977	0.36
8.790	3030	0.37
8.793	3004	0.37
8.797	3054	0.37
8.800	3132	0.38
8.803	3156	0.39
8.807	3175	0.39
8.810	3199	0.39
8.813	3227	0.39
8.817	3227	0.39
8.820	3213	0.39
8.823	3231	0.40
8.827	3218	0.39
8.830	3187	0.39
8.833	3194	0.39
8.837	3213	0.39
8.840	3181	0.39
8.843	3087	0.38
8.847	2979	0.36
8.850	2937	0.36
8.853	2944	0.36
8.857	2921	0.36
8.860	2881	0.35
8.863	2821	0.34
8.867	2745	0.34
8.870	2701	0.33
8.873	2720	0.33
8.877	2757	0.34
8.880	2771	0.34
8.883	2820	0.34
8.887	2892	0.35
8.890	2962	0.36
8.893	3136	0.38
8.897	3488	0.43
8.900	5182	0.63
8.903	7305	0.89
8.907	9527	1.16
8.910	12689	1.55
8.913	16490	2.02
8.917	20943	2.56
8.920	26331	3.22
8.923	32229	3.94
8.927	38686	4.73
8.930	45409	5.55
8.933	51460	6.29
8.937	56314	6.89
8.940	58635	7.17
8.943	58611	7.17
8.947	56338	6.89
8.950	53590	6.55
8.953	49642	6.07
8.957	44367	5.43
8.960	38286	4.68
8.963	32108	3.93
8.967	26268	3.21
8.970	20942	2.56
8.973	16810	2.06
8.977	13316	1.63
8.980	10872	1.33
8.983	9001	1.10
8.987	7559	0.92
8.990	7242	0.89
8.993	7221	0.88
8.997	7314	0.89
9.000	7605	0.93
9.003	8885	1.09
9.007	10461	1.28
9.010	11662	1.43
9.013	13138	1.61
9.017	14578	1.78
9.020	16567	2.03
9.023	17212	2.10
9.027	17296	2.11
9.030	17197	2.10
9.033	17031	2.08
9.037	16552	2.02
9.040	14663	1.79
9.043	13019	1.59
9.047	11375	1.39
9.050	10097	1.23
9.053	8738	1.07
9.057	7402	0.91
9.060	6205	0.76
9.063	4826	0.59
9.067	4167	0.51
9.070	3662	0.45
9.073	3261	0.40
9.077	3051	0.37
9.080	2934	0.36
9.083	2800	0.34
9.087	2629	0.32
9.090	2508	0.31
9.093	2490	0.30
9.097	2476	0.30
9.100	2401	0.29
9.103	2310	0.28
9.107	2220	0.27
9.110	2152	0.26
9.113	2115	0.26
9.117	2065	0.25
9.120	2002	0.24
9.123	1991	0.24
9.127	2019	0.25
9.130	2026	0.25
9.133	2014	0.25
9.137	2033	0.25
9.140	2072	0.25
9.143	2119	0.26
9.147	2182	0.27
9.150	2246	0.27
9.153	2272	0.28
9.157	2307	0.28
9.160	2422	0.30
9.163	2512	0.31
9.167	2606	0.32
9.170	2834	0.35
9.173	2948	0.36
9.177	3004	0.37
9.180	3254	0.40
9.183	3503	0.43
9.187	3700	0.45
9.190	3858	0.47
9.193	3986	0.49
9.197	4112	0.50
9.200	4143	0.51
9.203	4128	0.50
9.207	4134	0.51
9.210	4082	0.50
9.213	4001	0.49
9.217	4002	0.49
9.220	3922	0.48
9.223	3680	0.45
9.227	3492	0.43
9.230	3334	0.41
9.233	3146	0.38
9.237	3057	0.37
9.240	3066	0.37
9.243	3046	0.37
9.247	3002	0.37
9.250	2980	0.36
9.253	2966	0.36
9.257	2997	0.37
9.260	3047	0.37
9.263	3040	0.37
9.267	3003	0.37
9.270	2998	0.37
9.273	2982	0.36
9.277	2943	0.36
9.280	2955	0.36
9.283	3016	0.37
9.287	3073	0.38
9.290	3105	0.38
9.293	3152	0.39
9.297	3247	0.40
9.300	3424	0.42
9.303	3629	0.44
9.307	3711	0.45
9.310	3749	0.46
9.313	3868	0.47
9.317	3968	0.49
9.320	3992	0.49
9.323	3987	0.49
9.327	3978	0.49
9.330	3887	0.48
9.333	3727	0.46
9.337	3683	0.45
9.340	3746	0.46
9.343	3718	0.45
9.347	3545	0.43
9.350	3346	0.41
9.353	3188	0.39
9.357	3024	0.37
9.360	2793	0.34
9.363	2608	0.32
9.367	2544	0.31
9.370	2507	0.31
9.373	2446	0.30
9.377	2403	0.29
9.380	2380	0.29
9.383	2400	0.29
9.387	2496	0.31
9.390	2577	0.32
9.393	2555	0.31
9.397	2563	0.31
9.400	2751	0.34
9.403	3117	0.38
9.407	3550	0.43
9.410	4058	0.50
9.413	4546	0.56
9.417	4994	0.61
9.420	5708	0.70
9.423	7045	0.86
9.427	7517	0.92
9.430	7597	0.93
9.433	7571	0.93
9.437	7482	0.91
9.440	7465	0.91
9.443	7491	0.92
9.447	7376	0.90
9.450	6627	0.81
9.453	5274	0.64
9.457	4834	0.59
9.460	4577	0.56
9.463	4213	0.52
9.467	3935	0.48
9.470	3836	0.47
9.473	3767	0.46
9.477	3719	0.45
9.480	3837	0.47
9.483	4048	0.49
9.487	4147	0.51
9.490	4263	0.52
9.493	4379	0.54
9.497	4388	0.54
9.500	4343	0.53
9.503	4292	0.52
9.507	4227	0.52
9.510	4157	0.51
9.513	4073	0.50
9.517	3819	0.47
9.520	3556	0.43
9.523	3467	0.42
9.527	3348	0.41
9.530	3165	0.39
9.533	3070	0.38
9.537	3098	0.38
9.540	3131	0.38
9.543	3092	0.38
9.547	3065	0.37
9.550	3118	0.38
9.553	3279	0.40
9.557	3442	0.42
9.560	3477	0.43
9.563	3457	0.42
9.567	3436	0.42
9.570	3383	0.41
9.573	3302	0.40
9.577	3267	0.40
9.580	3282	0.40
9.583	3177	0.39
9.587	2955	0.36
9.590	2749	0.34
9.593	2537	0.31
9.597	2329	0.28
9.600	2159	0.26
9.603	2077	0.25
9.607	2042	0.25
9.610	2001	0.24
9.613	1970	0.24
9.617	1972	0.24
9.620	1986	0.24
9.623	2013	0.25
9.627	2077	0.25
9.630	2161	0.26
9.633	2316	0.28
9.637	2508	0.31
9.640	2719	0.33
9.643	2986	0.37
9.647	3166	0.39
9.650	3343	0.41
9.653	3611	0.44
9.657	3765	0.46
9.660	3995	0.49
9.663	4390	0.54
9.667	4549	0.56
9.670	4622	0.57
9.673	4779	0.58
9.677	4928	0.60
9.680	5064	0.62
9.683	5194	0.64
9.687	5315	0.65
9.690	5410	0.66
9.693	5390	0.66
9.697	5335	0.65
9.700	5358	0.66
9.703	5266	0.64
9.707	5004	0.61
9.710	4762	0.58
9.713	4469	0.55
9.717	4039	0.49
9.720	3604	0.44
9.723	3093	0.38
9.727	2482	0.30
9.730	2033	0.25
9.733	1817	0.22
9.737	1682	0.21
9.740	1604	0.20
9.743	1582	0.19
9.747	1533	0.19
9.750	1476	0.18
9.753	1446	0.18
9.757	1432	0.18
9.760	1442	0.18
9.763	1447	0.18
9.767	1429	0.17
9.770	1437	0.18
9.773	1468	0.18
9.777	1480	0.18
9.780	1483	0.18
9.783	1494	0.18
9.787	1500	0.18
9.790	1511	0.18
9.793	1529	0.19
9.797	1559	0.19
9.800	1609	0.20
9.803	1631	0.20
9.807	1638	0.20
9.810	1674	0.20
9.813	1755	0.21
9.817	1900	0.23
9.820	2079	0.25
9.823	2456	0.30
9.827	3143	0.38
9.830	3766	0.46
9.833	4367	0.53
9.837	5165	0.63
9.840	5810	0.71
9.843	6025	0.74
9.847	6062	0.74
9.850	6106	0.75
9.853	6142	0.75
9.857	6090	0.74
9.860	5973	0.73
9.863	5851	0.72
9.867	5593	0.68
9.870	5190	0.63
9.873	4732	0.58
9.877	4227	0.52
9.880	3797	0.46
9.883	3320	0.41
9.887	2838	0.35
9.890	2483	0.30
9.893	2156	0.26
9.897	1970	0.24
9.900	1917	0.23
9.903	1873	0.23
9.907	1828	0.22
9.910	1829	0.22
9.913	1848	0.23
9.917	1862	0.23
9.920	1913	0.23
9.923	1996	0.24
9.927	2089	0.26
9.930	2281	0.28
9.933	2613	0.32
9.937	3110	0.38
9.940	3595	0.44
9.943	3810	0.47
9.947	3990	0.49
9.950	4212	0.52
9.953	4360	0.53
9.957	4328	0.53
9.960	4045	0.49
9.963	3578	0.44
9.967	3049	0.37
9.970	2530	0.31
9.973	2199	0.27
9.977	2064	0.25
9.980	2016	0.25
9.983	1997	0.24
9.987	1962	0.24
9.990	1932	0.24
9.993	1949	0.24
9.997	1992	0.24
10.000	2052	0.25
10.003	2142	0.26
10.007	2238	0.27
10.010	2286	0.28
10.013	2276	0.28
10.017	2275	0.28
10.020	2334	0.29
10.023	2417	0.30
10.027	2455	0.30
10.030	2480	0.30
10.033	2500	0.31
10.037	2563	0.31
10.040	2861	0.35
10.043	3249	0.40
10.047	3478	0.43
10.050	3942	0.48
10.053	4707	0.58
10.057	5386	0.66
10.060	5598	0.68
10.063	5633	0.69
10.067	5573	0.68
10.070	5232	0.64
10.073	4681	0.57
10.077	4362	0.53
10.080	4091	0.50
10.083	3808	0.47
10.087	3477	0.43
10.090	3157	0.39
10.093	3067	0.38
10.097	3129	0.38
10.100	3199	0.39
10.103	3306	0.40
10.107	3399	0.42
10.110	3536	0.43
10.113	3797	0.46
10.117	3949	0.48
10.120	3964	0.48
10.123	3963	0.48
10.127	3937	0.48
10.130	3883	0.47
10.133	3839	0.47
10.137	3689	0.45
10.140	3346	0.41
10.143	3025	0.37
10.147	2883	0.35
10.150	2806	0.34
10.153	2703	0.33
10.157	2626	0.32
10.160	2591	0.32
10.163	2572	0.31
10.167	2547	0.31
10.170	2560	0.31
10.173	2577	0.32
10.177	2545	0.31
10.180	2508	0.31
10.183	2466	0.30
10.187	2439	0.30
10.190	2465	0.30
10.193	2538	0.31
10.197	2610	0.32
10.200	2648	0.32
10.203	2666	0.33
10.207	2688	0.33
10.210	2756	0.34
10.213	2941	0.36
10.217	3227	0.39
10.220	3433	0.42
10.223	3662	0.45
10.227	4105	0.50
10.230	4982	0.61
10.233	6167	0.75
10.237	7335	0.90
10.240	8602	1.05
10.243	9992	1.22
10.247	11344	1.39
10.250	12934	1.58
10.253	14123	1.73
10.257	14630	1.79
10.260	14865	1.82
10.263	14787	1.81
10.267	14043	1.72
10.270	12597	1.54
10.273	11249	1.38
10.277	10046	1.23
10.280	8518	1.04
10.283	7372	0.90
10.287	6104	0.75
10.290	4766	0.58
10.293	4049	0.50
10.297	3764	0.46
10.300	3592	0.44
10.303	3448	0.42
10.307	3465	0.42
10.310	3600	0.44
10.313	3812	0.47
10.317	4116	0.50
10.320	4690	0.57
10.323	5595	0.68
10.327	6339	0.78
10.330	6777	0.83
10.333	7097	0.87
10.337	7372	0.90
10.340	7565	0.93
10.343	7664	0.94
10.347	7598	0.93
10.350	7402	0.91
10.353	7039	0.86
10.357	6321	0.77
10.360	5480	0.67
10.363	4752	0.58
10.367	4088	0.50
10.370	3433	0.42
10.373	2947	0.36
10.377	2662	0.33
10.380	2488	0.30
10.383	2425	0.30
10.387	2403	0.29
10.390	2367	0.29
10.393	2368	0.29
10.397	2407	0.29
10.400	2425	0.30
10.403	2399	0.29
10.407	2389	0.29
10.410	2421	0.30
10.413	2465	0.30
10.417	2461	0.30
10.420	2395	0.29
10.423	2343	0.29
10.427	2311	0.28
10.430	2229	0.27
10.433	2136	0.26
10.437	2054	0.25
10.440	1940	0.24
10.443	1881	0.23
10.447	1868	0.23
10.450	1797	0.22
10.453	1694	0.21
10.457	1638	0.20
10.460	1639	0.20
10.463	1654	0.20
10.467	1641	0.20
10.470	1622	0.20
10.473	1613	0.20
10.477	1603	0.20
10.480	1600	0.20
10.483	1610	0.20
10.487	1613	0.20
10.490	1609	0.20
10.493	1612	0.20
10.497	1607	0.20
10.500	1605	0.20
10.503	1602	0.20
10.507	1592	0.19
10.510	1590	0.19
10.513	1600	0.20
10.517	1607	0.20
10.520	1610	0.20
10.523	1623	0.20
10.527	1644	0.20
10.530	1647	0.20
10.533	1651	0.20
10.537	1673	0.20
10.540	1693	0.21
10.543	1700	0.21
10.547	1710	0.21
10.550	1728	0.21
10.553	1737	0.21
10.557	1771	0.22
10.560	1835	0.22
10.563	1862	0.23
10.567	1853	0.23
10.570	1845	0.23
10.573	1865	0.23
10.577	1866	0.23
10.580	1879	0.23
10.583	1931	0.24
10.587	1970	0.24
10.590	2049	0.25
10.593	2180	0.27
10.597	2376	0.29
10.600	2671	0.33
10.603	3036	0.37
10.607	3438	0.42
10.610	3688	0.45
10.613	3886	0.48
10.617	4147	0.51
10.620	4490	0.55
10.623	5179	0.63
10.627	6320	0.77
10.630	7598	0.93
10.633	8463	1.03
10.637	9513	1.16
10.640	10823	1.32
10.643	12315	1.51
10.647	13495	1.65
10.650	14551	1.78
10.653	14921	1.82
10.657	14817	1.81
10.660	14573	1.78
10.663	13908	1.70
10.667	12684	1.55
10.670	11517	1.41
10.673	10181	1.24
10.677	8947	1.09
10.680	8296	1.01
10.683	8096	0.99
10.687	8167	1.00
10.690	8432	1.03
10.693	8891	1.09
10.697	9769	1.19
10.700	11101	1.36
10.703	12361	1.51
10.707	13399	1.64
