[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:25:05

[MS Chromatogram]
m/z	1-1 82.00
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
22.500	178	0.12
22.503	179	0.12
22.507	180	0.12
22.510	181	0.12
22.513	182	0.12
22.517	183	0.13
22.520	184	0.13
22.523	185	0.13
22.527	186	0.13
22.530	187	0.13
22.533	188	0.13
22.537	189	0.13
22.540	190	0.13
22.543	191	0.13
22.547	192	0.13
22.550	193	0.13
22.553	193	0.13
22.557	194	0.13
22.560	195	0.13
22.563	196	0.13
22.567	197	0.13
22.570	198	0.14
22.573	198	0.14
22.577	199	0.14
22.580	199	0.14
22.583	200	0.14
22.587	200	0.14
22.590	200	0.14
22.593	201	0.14
22.597	201	0.14
22.600	201	0.14
22.603	202	0.14
22.607	201	0.14
22.610	201	0.14
22.613	201	0.14
22.617	201	0.14
22.620	201	0.14
22.623	201	0.14
22.627	201	0.14
22.630	201	0.14
22.633	201	0.14
22.637	200	0.14
22.640	200	0.14
22.643	199	0.14
22.647	199	0.14
22.650	199	0.14
22.653	198	0.14
22.657	198	0.14
22.660	198	0.14
22.663	197	0.13
22.667	196	0.13
22.670	196	0.13
22.673	196	0.13
22.677	195	0.13
22.680	194	0.13
22.683	193	0.13
22.687	193	0.13
22.690	192	0.13
22.693	192	0.13
22.697	191	0.13
22.700	190	0.13
22.703	189	0.13
22.707	189	0.13
22.710	188	0.13
22.713	188	0.13
22.717	187	0.13
22.720	186	0.13
22.723	186	0.13
22.727	185	0.13
22.730	184	0.13
22.733	183	0.13
22.737	183	0.13
22.740	183	0.13
22.743	182	0.12
22.747	181	0.12
22.750	181	0.12
22.753	181	0.12
22.757	180	0.12
22.760	180	0.12
22.763	180	0.12
22.767	180	0.12
22.770	180	0.12
22.773	180	0.12
22.777	180	0.12
22.780	180	0.12
22.783	181	0.12
22.787	181	0.12
22.790	181	0.12
22.793	182	0.12
22.797	182	0.12
22.800	183	0.13
22.803	183	0.13
22.807	184	0.13
22.810	185	0.13
22.813	185	0.13
22.817	186	0.13
22.820	186	0.13
22.823	187	0.13
22.827	188	0.13
22.830	188	0.13
22.833	189	0.13
22.837	189	0.13
22.840	190	0.13
22.843	190	0.13
22.847	191	0.13
22.850	192	0.13
22.853	192	0.13
22.857	192	0.13
22.860	192	0.13
22.863	192	0.13
22.867	192	0.13
22.870	192	0.13
22.873	192	0.13
22.877	192	0.13
22.880	192	0.13
22.883	191	0.13
22.887	191	0.13
22.890	190	0.13
22.893	190	0.13
22.897	190	0.13
22.900	189	0.13
22.903	188	0.13
22.907	187	0.13
22.910	186	0.13
22.913	185	0.13
22.917	185	0.13
22.920	184	0.13
22.923	183	0.13
22.927	182	0.12
22.930	181	0.12
22.933	181	0.12
22.937	180	0.12
22.940	179	0.12
22.943	178	0.12
22.947	177	0.12
22.950	176	0.12
22.953	175	0.12
22.957	174	0.12
22.960	173	0.12
22.963	172	0.12
22.967	171	0.12
22.970	169	0.12
22.973	168	0.12
22.977	167	0.11
22.980	166	0.11
22.983	164	0.11
22.987	163	0.11
22.990	161	0.11
22.993	160	0.11
22.997	159	0.11
23.000	157	0.11
23.003	156	0.11
23.007	155	0.11
23.010	154	0.11
23.013	152	0.10
23.017	151	0.10
23.020	150	0.10
23.023	149	0.10
23.027	148	0.10
23.030	146	0.10
23.033	145	0.10
23.037	144	0.10
23.040	143	0.10
23.043	143	0.10
23.047	142	0.10
23.050	141	0.10
23.053	140	0.10
23.057	140	0.10
23.060	139	0.10
23.063	139	0.10
23.067	138	0.09
23.070	138	0.09
23.073	138	0.09
23.077	138	0.09
23.080	137	0.09
23.083	137	0.09
23.087	137	0.09
23.090	137	0.09
23.093	137	0.09
23.097	137	0.09
23.100	138	0.09
23.103	138	0.09
23.107	138	0.09
23.110	138	0.09
23.113	139	0.10
23.117	139	0.10
23.120	139	0.10
23.123	139	0.10
23.127	140	0.10
23.130	140	0.10
23.133	140	0.10
23.137	140	0.10
23.140	141	0.10
23.143	141	0.10
23.147	141	0.10
23.150	141	0.10
23.153	142	0.10
23.157	142	0.10
23.160	142	0.10
23.163	142	0.10
23.167	142	0.10
23.170	142	0.10
23.173	142	0.10
23.177	142	0.10
23.180	142	0.10
23.183	142	0.10
23.187	142	0.10
23.190	142	0.10
23.193	142	0.10
23.197	142	0.10
23.200	142	0.10
23.203	142	0.10
23.207	141	0.10
23.210	141	0.10
23.213	141	0.10
23.217	141	0.10
23.220	141	0.10
23.223	140	0.10
23.227	140	0.10
23.230	140	0.10
23.233	140	0.10
23.237	140	0.10
23.240	139	0.10
23.243	139	0.10
23.247	139	0.10
23.250	139	0.10
23.253	138	0.09
23.257	138	0.09
23.260	138	0.09
23.263	138	0.09
23.267	137	0.09
23.270	137	0.09
23.273	137	0.09
23.277	136	0.09
23.280	136	0.09
23.283	136	0.09
23.287	135	0.09
23.290	135	0.09
23.293	134	0.09
23.297	134	0.09
23.300	134	0.09
23.303	133	0.09
23.307	133	0.09
23.310	132	0.09
23.313	132	0.09
23.317	131	0.09
23.320	131	0.09
23.323	130	0.09
23.327	130	0.09
23.330	129	0.09
23.333	128	0.09
23.337	128	0.09
23.340	127	0.09
23.343	127	0.09
23.347	126	0.09
23.350	126	0.09
23.353	125	0.09
23.357	124	0.08
23.360	124	0.08
23.363	123	0.08
23.367	123	0.08
23.370	122	0.08
23.373	122	0.08
23.377	121	0.08
23.380	120	0.08
23.383	120	0.08
23.387	119	0.08
23.390	119	0.08
23.393	118	0.08
23.397	118	0.08
23.400	117	0.08
23.403	117	0.08
23.407	116	0.08
23.410	116	0.08
23.413	115	0.08
23.417	115	0.08
23.420	115	0.08
23.423	114	0.08
23.427	114	0.08
23.430	114	0.08
23.433	113	0.08
23.437	113	0.08
23.440	113	0.08
23.443	113	0.08
23.447	113	0.08
23.450	113	0.08
23.453	113	0.08
23.457	113	0.08
23.460	112	0.08
23.463	112	0.08
23.467	112	0.08
23.470	113	0.08
23.473	113	0.08
23.477	113	0.08
23.480	113	0.08
23.483	113	0.08
23.487	114	0.08
23.490	114	0.08
23.493	114	0.08
23.497	114	0.08
23.500	115	0.08
23.503	115	0.08
23.507	116	0.08
23.510	116	0.08
23.513	117	0.08
23.517	117	0.08
23.520	118	0.08
23.523	118	0.08
23.527	119	0.08
23.530	119	0.08
23.533	120	0.08
23.537	120	0.08
23.540	121	0.08
23.543	122	0.08
23.547	122	0.08
23.550	123	0.08
23.553	123	0.08
23.557	124	0.08
23.560	125	0.09
23.563	125	0.09
23.567	126	0.09
23.570	126	0.09
23.573	127	0.09
23.577	127	0.09
23.580	128	0.09
23.583	128	0.09
23.587	129	0.09
23.590	129	0.09
23.593	129	0.09
23.597	130	0.09
23.600	130	0.09
23.603	130	0.09
23.607	130	0.09
23.610	131	0.09
23.613	131	0.09
23.617	131	0.09
23.620	131	0.09
23.623	131	0.09
23.627	131	0.09
23.630	131	0.09
23.633	131	0.09
23.637	131	0.09
23.640	131	0.09
23.643	130	0.09
23.647	130	0.09
23.650	130	0.09
23.653	130	0.09
23.657	130	0.09
23.660	129	0.09
23.663	129	0.09
23.667	129	0.09
23.670	129	0.09
23.673	129	0.09
23.677	129	0.09
23.680	129	0.09
23.683	129	0.09
23.687	129	0.09
23.690	129	0.09
23.693	129	0.09
23.697	129	0.09
23.700	130	0.09
23.703	130	0.09
23.707	130	0.09
23.710	131	0.09
23.713	131	0.09
23.717	132	0.09
23.720	133	0.09
23.723	133	0.09
23.727	134	0.09
23.730	135	0.09
23.733	136	0.09
23.737	137	0.09
23.740	138	0.09
23.743	139	0.10
23.747	140	0.10
23.750	141	0.10
23.753	142	0.10
23.757	143	0.10
23.760	144	0.10
23.763	145	0.10
23.767	146	0.10
23.770	148	0.10
23.773	149	0.10
23.777	150	0.10
23.780	151	0.10
23.783	153	0.10
23.787	153	0.10
23.790	154	0.11
23.793	155	0.11
23.797	156	0.11
23.800	156	0.11
23.803	157	0.11
23.807	157	0.11
23.810	157	0.11
23.813	157	0.11
23.817	157	0.11
23.820	158	0.11
23.823	158	0.11
23.827	158	0.11
23.830	157	0.11
23.833	157	0.11
23.837	156	0.11
23.840	156	0.11
23.843	156	0.11
23.847	156	0.11
23.850	155	0.11
23.853	155	0.11
23.857	154	0.11
23.860	153	0.10
23.863	152	0.10
23.867	152	0.10
23.870	151	0.10
23.873	150	0.10
23.877	149	0.10
23.880	149	0.10
23.883	148	0.10
23.887	147	0.10
23.890	146	0.10
23.893	145	0.10
23.897	145	0.10
23.900	144	0.10
23.903	143	0.10
23.907	143	0.10
23.910	142	0.10
23.913	141	0.10
23.917	141	0.10
23.920	140	0.10
23.923	139	0.10
23.927	139	0.10
23.930	138	0.09
23.933	138	0.09
23.937	137	0.09
23.940	137	0.09
23.943	136	0.09
23.947	135	0.09
23.950	135	0.09
23.953	134	0.09
23.957	134	0.09
23.960	134	0.09
23.963	133	0.09
23.967	133	0.09
23.970	132	0.09
23.973	132	0.09
23.977	132	0.09
23.980	132	0.09
23.983	131	0.09
23.987	131	0.09
23.990	131	0.09
23.993	131	0.09
23.997	131	0.09
24.000	131	0.09
24.003	131	0.09
24.007	131	0.09
24.010	130	0.09
24.013	130	0.09
24.017	130	0.09
24.020	131	0.09
24.023	131	0.09
24.027	131	0.09
24.030	131	0.09
24.033	131	0.09
24.037	131	0.09
24.040	131	0.09
24.043	131	0.09
24.047	131	0.09
24.050	131	0.09
24.053	131	0.09
24.057	131	0.09
24.060	132	0.09
24.063	132	0.09
24.067	132	0.09
24.070	132	0.09
24.073	132	0.09
24.077	132	0.09
24.080	132	0.09
24.083	132	0.09
24.087	132	0.09
24.090	132	0.09
24.093	132	0.09
24.097	132	0.09
24.100	132	0.09
24.103	131	0.09
24.107	131	0.09
24.110	131	0.09
24.113	131	0.09
24.117	131	0.09
24.120	131	0.09
24.123	131	0.09
24.127	131	0.09
24.130	130	0.09
24.133	130	0.09
24.137	130	0.09
24.140	130	0.09
24.143	130	0.09
24.147	129	0.09
24.150	129	0.09
24.153	129	0.09
24.157	129	0.09
24.160	129	0.09
24.163	128	0.09
24.167	128	0.09
24.170	128	0.09
24.173	128	0.09
24.177	127	0.09
24.180	127	0.09
24.183	127	0.09
24.187	127	0.09
24.190	126	0.09
24.193	126	0.09
24.197	126	0.09
24.200	126	0.09
24.203	125	0.09
24.207	125	0.09
24.210	125	0.09
24.213	125	0.09
24.217	124	0.08
24.220	124	0.08
24.223	124	0.08
24.227	124	0.08
24.230	124	0.08
24.233	123	0.08
24.237	123	0.08
24.240	123	0.08
24.243	123	0.08
24.247	123	0.08
24.250	123	0.08
24.253	123	0.08
24.257	123	0.08
24.260	123	0.08
24.263	123	0.08
24.267	123	0.08
24.270	123	0.08
24.273	123	0.08
24.277	123	0.08
24.280	123	0.08
24.283	123	0.08
24.287	123	0.08
24.290	123	0.08
24.293	124	0.08
24.297	124	0.08
24.300	124	0.08
24.303	124	0.08
24.307	124	0.08
24.310	125	0.09
24.313	125	0.09
24.317	125	0.09
24.320	125	0.09
24.323	125	0.09
24.327	126	0.09
24.330	126	0.09
24.333	126	0.09
24.337	126	0.09
24.340	127	0.09
24.343	127	0.09
24.347	127	0.09
24.350	127	0.09
24.353	127	0.09
24.357	128	0.09
24.360	128	0.09
24.363	128	0.09
24.367	128	0.09
24.370	128	0.09
24.373	128	0.09
24.377	128	0.09
24.380	128	0.09
24.383	128	0.09
24.387	128	0.09
24.390	128	0.09
24.393	128	0.09
24.397	127	0.09
24.400	127	0.09
24.403	127	0.09
24.407	126	0.09
24.410	126	0.09
24.413	126	0.09
24.417	125	0.09
24.420	125	0.09
24.423	124	0.08
24.427	124	0.08
24.430	123	0.08
24.433	123	0.08
24.437	122	0.08
24.440	122	0.08
24.443	121	0.08
24.447	120	0.08
24.450	120	0.08
24.453	119	0.08
24.457	119	0.08
24.460	118	0.08
24.463	117	0.08
24.467	117	0.08
24.470	116	0.08
24.473	116	0.08
24.477	115	0.08
24.480	114	0.08
24.483	114	0.08
24.487	113	0.08
24.490	113	0.08
24.493	112	0.08
24.497	112	0.08
24.500	112	0.08
24.503	111	0.08
24.507	111	0.08
24.510	111	0.08
24.513	110	0.08
24.517	110	0.08
24.520	110	0.08
24.523	110	0.08
24.527	109	0.07
24.530	109	0.07
24.533	109	0.07
24.537	109	0.07
24.540	109	0.07
24.543	109	0.07
24.547	109	0.07
24.550	109	0.07
24.553	109	0.07
24.557	109	0.07
24.560	109	0.07
24.563	109	0.07
24.567	109	0.07
24.570	109	0.07
24.573	110	0.08
24.577	110	0.08
24.580	110	0.08
24.583	110	0.08
24.587	111	0.08
24.590	111	0.08
24.593	111	0.08
24.597	112	0.08
24.600	112	0.08
24.603	112	0.08
24.607	113	0.08
24.610	113	0.08
24.613	114	0.08
24.617	114	0.08
24.620	115	0.08
24.623	116	0.08
24.627	116	0.08
24.630	117	0.08
24.633	118	0.08
24.637	118	0.08
24.640	119	0.08
24.643	120	0.08
24.647	121	0.08
24.650	122	0.08
24.653	123	0.08
24.657	124	0.08
24.660	125	0.09
24.663	126	0.09
24.667	128	0.09
24.670	129	0.09
24.673	130	0.09
24.677	132	0.09
24.680	133	0.09
24.683	135	0.09
24.687	136	0.09
24.690	137	0.09
24.693	139	0.10
24.697	141	0.10
24.700	142	0.10
24.703	144	0.10
24.707	145	0.10
24.710	147	0.10
24.713	149	0.10
24.717	150	0.10
24.720	152	0.10
24.723	153	0.10
24.727	155	0.11
24.730	156	0.11
24.733	157	0.11
24.737	159	0.11
24.740	160	0.11
24.743	161	0.11
24.747	162	0.11
24.750	163	0.11
24.753	164	0.11
24.757	164	0.11
24.760	165	0.11
24.763	166	0.11
24.767	166	0.11
24.770	166	0.11
24.773	166	0.11
24.777	167	0.11
24.780	167	0.11
24.783	167	0.11
24.787	166	0.11
24.790	166	0.11
24.793	166	0.11
24.797	165	0.11
24.800	165	0.11
24.803	164	0.11
24.807	163	0.11
24.810	162	0.11
24.813	161	0.11
24.817	160	0.11
24.820	159	0.11
24.823	158	0.11
24.827	157	0.11
24.830	156	0.11
24.833	155	0.11
24.837	154	0.11
24.840	153	0.10
24.843	152	0.10
24.847	151	0.10
24.850	150	0.10
24.853	149	0.10
24.857	148	0.10
24.860	147	0.10
24.863	146	0.10
24.867	146	0.10
24.870	145	0.10
24.873	145	0.10
24.877	144	0.10
24.880	144	0.10
24.883	143	0.10
24.887	143	0.10
24.890	143	0.10
24.893	144	0.10
24.897	144	0.10
24.900	144	0.10
24.903	144	0.10
24.907	145	0.10
24.910	145	0.10
24.913	146	0.10
24.917	147	0.10
24.920	148	0.10
24.923	148	0.10
24.927	149	0.10
24.930	150	0.10
24.933	151	0.10
24.937	152	0.10
24.940	153	0.10
24.943	155	0.11
24.947	156	0.11
24.950	157	0.11
24.953	158	0.11
24.957	159	0.11
24.960	160	0.11
24.963	162	0.11
24.967	163	0.11
24.970	164	0.11
24.973	166	0.11
24.977	167	0.11
24.980	168	0.12
24.983	168	0.12
24.987	168	0.12
24.990	168	0.12
24.993	169	0.12
24.997	169	0.12
25.000	169	0.12
25.003	169	0.12
25.007	169	0.12
25.010	169	0.12
25.013	169	0.12
25.017	169	0.12
25.020	168	0.12
25.023	167	0.11
25.027	167	0.11
25.030	166	0.11
25.033	165	0.11
25.037	164	0.11
25.040	163	0.11
25.043	162	0.11
25.047	161	0.11
25.050	159	0.11
25.053	158	0.11
25.057	157	0.11
25.060	155	0.11
25.063	153	0.10
25.067	152	0.10
25.070	150	0.10
25.073	149	0.10
25.077	147	0.10
25.080	145	0.10
25.083	143	0.10
25.087	142	0.10
25.090	140	0.10
25.093	138	0.09
25.097	137	0.09
25.100	135	0.09
25.103	134	0.09
25.107	132	0.09
25.110	131	0.09
25.113	129	0.09
25.117	128	0.09
25.120	126	0.09
25.123	125	0.09
25.127	124	0.08
25.130	122	0.08
25.133	121	0.08
25.137	120	0.08
25.140	119	0.08
25.143	118	0.08
25.147	117	0.08
25.150	116	0.08
25.153	115	0.08
25.157	114	0.08
25.160	114	0.08
25.163	113	0.08
25.167	112	0.08
25.170	112	0.08
25.173	111	0.08
25.177	111	0.08
25.180	110	0.08
25.183	110	0.08
25.187	110	0.08
25.190	109	0.07
25.193	109	0.07
25.197	109	0.07
25.200	109	0.07
25.203	109	0.07
25.207	109	0.07
25.210	109	0.07
25.213	109	0.07
25.217	109	0.07
25.220	109	0.07
25.223	109	0.07
25.227	109	0.07
25.230	109	0.07
25.233	109	0.07
25.237	109	0.07
25.240	109	0.07
25.243	109	0.07
25.247	109	0.07
25.250	109	0.07
25.253	110	0.08
25.257	110	0.08
25.260	110	0.08
25.263	110	0.08
25.267	110	0.08
25.270	110	0.08
25.273	110	0.08
25.277	110	0.08
25.280	110	0.08
25.283	110	0.08
25.287	110	0.08
25.290	110	0.08
25.293	110	0.08
25.297	110	0.08
25.300	110	0.08
25.303	110	0.08
25.307	110	0.08
25.310	110	0.08
25.313	110	0.08
25.317	109	0.07
25.320	109	0.07
25.323	109	0.07
25.327	109	0.07
25.330	109	0.07
25.333	108	0.07
25.337	108	0.07
25.340	108	0.07
25.343	108	0.07
25.347	107	0.07
25.350	107	0.07
25.353	107	0.07
25.357	107	0.07
25.360	106	0.07
25.363	106	0.07
25.367	106	0.07
25.370	106	0.07
25.373	106	0.07
25.377	106	0.07
25.380	106	0.07
25.383	105	0.07
25.387	105	0.07
25.390	105	0.07
25.393	106	0.07
25.397	106	0.07
25.400	106	0.07
25.403	106	0.07
25.407	106	0.07
25.410	106	0.07
25.413	106	0.07
25.417	106	0.07
25.420	106	0.07
25.423	106	0.07
25.427	107	0.07
25.430	107	0.07
25.433	107	0.07
25.437	108	0.07
25.440	108	0.07
25.443	108	0.07
25.447	108	0.07
25.450	108	0.07
25.453	109	0.07
25.457	109	0.07
25.460	110	0.08
25.463	110	0.08
25.467	110	0.08
25.470	110	0.08
25.473	110	0.08
25.477	111	0.08
25.480	111	0.08
25.483	111	0.08
25.487	111	0.08
25.490	112	0.08
25.493	112	0.08
25.497	112	0.08
25.500	112	0.08
25.503	112	0.08
25.507	112	0.08
25.510	112	0.08
25.513	112	0.08
25.517	112	0.08
25.520	113	0.08
25.523	113	0.08
25.527	112	0.08
25.530	112	0.08
25.533	112	0.08
25.537	112	0.08
25.540	112	0.08
25.543	112	0.08
25.547	112	0.08
25.550	111	0.08
25.553	111	0.08
25.557	111	0.08
25.560	111	0.08
25.563	111	0.08
25.567	110	0.08
25.570	110	0.08
25.573	110	0.08
25.577	109	0.07
25.580	109	0.07
25.583	109	0.07
25.587	109	0.07
25.590	108	0.07
25.593	108	0.07
25.597	108	0.07
25.600	107	0.07
25.603	107	0.07
25.607	107	0.07
25.610	107	0.07
25.613	106	0.07
25.617	106	0.07
25.620	106	0.07
25.623	105	0.07
25.627	105	0.07
25.630	105	0.07
25.633	105	0.07
25.637	105	0.07
25.640	104	0.07
25.643	104	0.07
25.647	104	0.07
25.650	104	0.07
25.653	104	0.07
25.657	103	0.07
25.660	103	0.07
25.663	103	0.07
25.667	103	0.07
25.670	103	0.07
25.673	102	0.07
25.677	102	0.07
25.680	102	0.07
25.683	102	0.07
25.687	102	0.07
25.690	102	0.07
25.693	101	0.07
25.697	101	0.07
25.700	101	0.07
25.703	101	0.07
25.707	101	0.07
25.710	101	0.07
25.713	101	0.07
25.717	100	0.07
25.720	100	0.07
25.723	100	0.07
25.727	100	0.07
25.730	100	0.07
25.733	100	0.07
25.737	100	0.07
25.740	100	0.07
25.743	100	0.07
25.747	100	0.07
25.750	100	0.07
25.753	100	0.07
25.757	100	0.07
25.760	100	0.07
25.763	100	0.07
25.767	100	0.07
25.770	100	0.07
25.773	100	0.07
25.777	100	0.07
25.780	101	0.07
25.783	101	0.07
25.787	101	0.07
25.790	101	0.07
25.793	101	0.07
25.797	101	0.07
25.800	101	0.07
25.803	101	0.07
25.807	101	0.07
25.810	101	0.07
25.813	101	0.07
25.817	101	0.07
25.820	101	0.07
25.823	101	0.07
25.827	102	0.07
25.830	102	0.07
25.833	102	0.07
25.837	102	0.07
25.840	102	0.07
25.843	102	0.07
25.847	102	0.07
25.850	102	0.07
25.853	101	0.07
25.857	101	0.07
25.860	101	0.07
25.863	101	0.07
25.867	101	0.07
25.870	101	0.07
25.873	101	0.07
25.877	101	0.07
25.880	101	0.07
25.883	101	0.07
25.887	101	0.07
25.890	101	0.07
25.893	101	0.07
25.897	101	0.07
25.900	100	0.07
25.903	100	0.07
25.907	100	0.07
25.910	100	0.07
25.913	100	0.07
25.917	100	0.07
25.920	100	0.07
25.923	100	0.07
25.927	100	0.07
25.930	100	0.07
25.933	100	0.07
25.937	100	0.07
25.940	99	0.07
25.943	99	0.07
25.947	99	0.07
25.950	99	0.07
25.953	99	0.07
25.957	99	0.07
25.960	99	0.07
25.963	99	0.07
25.967	99	0.07
25.970	99	0.07
25.973	99	0.07
25.977	99	0.07
25.980	99	0.07
25.983	99	0.07
25.987	99	0.07
25.990	99	0.07
25.993	99	0.07
25.997	99	0.07
26.000	99	0.07
26.003	99	0.07
26.007	99	0.07
26.010	99	0.07
26.013	100	0.07
26.017	100	0.07
26.020	100	0.07
26.023	100	0.07
26.027	100	0.07
26.030	100	0.07
26.033	100	0.07
26.037	100	0.07
26.040	101	0.07
26.043	101	0.07
26.047	101	0.07
26.050	101	0.07
26.053	101	0.07
26.057	101	0.07
26.060	102	0.07
26.063	102	0.07
26.067	102	0.07
26.070	102	0.07
26.073	103	0.07
26.077	103	0.07
26.080	103	0.07
26.083	103	0.07
26.087	104	0.07
26.090	104	0.07
26.093	104	0.07
26.097	104	0.07
26.100	105	0.07
26.103	105	0.07
26.107	105	0.07
26.110	105	0.07
26.113	105	0.07
26.117	105	0.07
26.120	106	0.07
26.123	106	0.07
26.127	106	0.07
26.130	106	0.07
26.133	106	0.07
26.137	106	0.07
26.140	106	0.07
26.143	106	0.07
26.147	106	0.07
26.150	106	0.07
26.153	106	0.07
26.157	106	0.07
26.160	106	0.07
26.163	106	0.07
26.167	106	0.07
26.170	106	0.07
26.173	105	0.07
26.177	105	0.07
26.180	105	0.07
26.183	105	0.07
26.187	105	0.07
26.190	105	0.07
26.193	105	0.07
26.197	105	0.07
26.200	105	0.07
26.203	104	0.07
26.207	104	0.07
26.210	104	0.07
26.213	104	0.07
26.217	104	0.07
26.220	104	0.07
26.223	104	0.07
26.227	104	0.07
26.230	104	0.07
26.233	104	0.07
26.237	104	0.07
26.240	104	0.07
26.243	104	0.07
26.247	104	0.07
26.250	104	0.07
26.253	104	0.07
26.257	104	0.07
26.260	104	0.07
26.263	104	0.07
26.267	105	0.07
26.270	105	0.07
26.273	105	0.07
26.277	105	0.07
26.280	105	0.07
26.283	106	0.07
26.287	106	0.07
26.290	106	0.07
26.293	106	0.07
26.297	107	0.07
26.300	107	0.07
26.303	107	0.07
26.307	107	0.07
26.310	107	0.07
26.313	108	0.07
26.317	108	0.07
26.320	108	0.07
26.323	108	0.07
26.327	108	0.07
26.330	109	0.07
26.333	109	0.07
26.337	109	0.07
26.340	109	0.07
26.343	109	0.07
26.347	110	0.08
26.350	110	0.08
26.353	110	0.08
26.357	110	0.08
26.360	110	0.08
26.363	110	0.08
26.367	110	0.08
26.370	110	0.08
26.373	110	0.08
26.377	110	0.08
26.380	111	0.08
26.383	111	0.08
26.387	110	0.08
26.390	110	0.08
26.393	110	0.08
26.397	111	0.08
26.400	111	0.08
26.403	111	0.08
26.407	111	0.08
26.410	111	0.08
26.413	111	0.08
26.417	111	0.08
26.420	111	0.08
26.423	111	0.08
26.427	111	0.08
26.430	111	0.08
26.433	111	0.08
26.437	111	0.08
26.440	111	0.08
26.443	111	0.08
26.447	111	0.08
26.450	111	0.08
26.453	111	0.08
26.457	111	0.08
26.460	111	0.08
26.463	111	0.08
26.467	111	0.08
26.470	111	0.08
26.473	111	0.08
26.477	111	0.08
26.480	111	0.08
26.483	112	0.08
26.487	112	0.08
26.490	112	0.08
26.493	112	0.08
26.497	112	0.08
26.500	113	0.08
26.503	113	0.08
26.507	113	0.08
26.510	113	0.08
26.513	114	0.08
26.517	114	0.08
26.520	114	0.08
26.523	114	0.08
26.527	114	0.08
26.530	114	0.08
26.533	115	0.08
26.537	115	0.08
26.540	115	0.08
26.543	115	0.08
26.547	115	0.08
26.550	115	0.08
26.553	115	0.08
26.557	115	0.08
26.560	115	0.08
26.563	115	0.08
26.567	115	0.08
26.570	115	0.08
26.573	115	0.08
26.577	115	0.08
26.580	115	0.08
26.583	114	0.08
26.587	114	0.08
26.590	114	0.08
26.593	114	0.08
26.597	114	0.08
26.600	114	0.08
26.603	114	0.08
26.607	113	0.08
26.610	113	0.08
26.613	113	0.08
26.617	113	0.08
26.620	113	0.08
26.623	113	0.08
26.627	113	0.08
26.630	113	0.08
26.633	113	0.08
26.637	113	0.08
26.640	113	0.08
26.643	113	0.08
26.647	113	0.08
26.650	113	0.08
26.653	113	0.08
26.657	113	0.08
26.660	113	0.08
26.663	113	0.08
26.667	113	0.08
26.670	114	0.08
26.673	114	0.08
26.677	114	0.08
26.680	114	0.08
26.683	114	0.08
26.687	115	0.08
26.690	115	0.08
26.693	115	0.08
26.697	115	0.08
26.700	116	0.08
26.703	116	0.08
26.707	116	0.08
26.710	116	0.08
26.713	117	0.08
26.717	117	0.08
26.720	117	0.08
26.723	117	0.08
26.727	117	0.08
26.730	118	0.08
26.733	118	0.08
26.737	118	0.08
26.740	118	0.08
26.743	118	0.08
26.747	118	0.08
26.750	118	0.08
26.753	118	0.08
26.757	118	0.08
26.760	118	0.08
26.763	118	0.08
26.767	118	0.08
26.770	118	0.08
26.773	117	0.08
26.777	117	0.08
26.780	117	0.08
26.783	117	0.08
26.787	117	0.08
26.790	117	0.08
26.793	116	0.08
26.797	116	0.08
26.800	116	0.08
26.803	116	0.08
26.807	115	0.08
26.810	115	0.08
26.813	115	0.08
26.817	115	0.08
26.820	114	0.08
26.823	114	0.08
26.827	114	0.08
26.830	114	0.08
26.833	113	0.08
26.837	113	0.08
26.840	113	0.08
26.843	112	0.08
26.847	112	0.08
26.850	112	0.08
26.853	111	0.08
26.857	111	0.08
26.860	111	0.08
26.863	110	0.08
26.867	110	0.08
26.870	109	0.07
26.873	109	0.07
26.877	109	0.07
26.880	108	0.07
26.883	108	0.07
26.887	107	0.07
26.890	107	0.07
26.893	106	0.07
26.897	106	0.07
26.900	105	0.07
26.903	104	0.07
26.907	104	0.07
26.910	103	0.07
26.913	103	0.07
26.917	102	0.07
26.920	102	0.07
26.923	101	0.07
26.927	100	0.07
26.930	100	0.07
26.933	99	0.07
26.937	98	0.07
26.940	98	0.07
26.943	97	0.07
26.947	96	0.07
26.950	96	0.07
26.953	95	0.07
26.957	94	0.06
26.960	94	0.06
26.963	93	0.06
26.967	93	0.06
26.970	92	0.06
26.973	91	0.06
26.977	91	0.06
26.980	90	0.06
26.983	90	0.06
26.987	89	0.06
26.990	88	0.06
26.993	88	0.06
26.997	87	0.06
27.000	87	0.06
27.003	86	0.06
27.007	86	0.06
27.010	85	0.06
27.013	85	0.06
27.017	85	0.06
27.020	84	0.06
27.023	84	0.06
27.027	83	0.06
27.030	83	0.06
27.033	83	0.06
27.037	83	0.06
27.040	82	0.06
27.043	82	0.06
27.047	82	0.06
27.050	82	0.06
27.053	82	0.06
27.057	82	0.06
27.060	82	0.06
27.063	82	0.06
27.067	82	0.06
27.070	82	0.06
27.073	82	0.06
27.077	82	0.06
27.080	82	0.06
27.083	82	0.06
27.087	83	0.06
27.090	83	0.06
27.093	83	0.06
27.097	83	0.06
27.100	84	0.06
27.103	84	0.06
27.107	84	0.06
27.110	85	0.06
27.113	85	0.06
27.117	86	0.06
