[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:05:48

[MS Chromatogram]
m/z	1-1 TIC
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
27.290	22087	0.14
27.293	21317	0.13
27.297	21307	0.13
27.300	21506	0.14
27.303	21694	0.14
27.307	21818	0.14
27.310	21696	0.14
27.313	21268	0.13
27.317	21080	0.13
27.320	21079	0.13
27.323	20962	0.13
27.327	21005	0.13
27.330	21431	0.13
27.333	21367	0.13
27.337	21271	0.13
27.340	21603	0.14
27.343	21674	0.14
27.347	21231	0.13
27.350	21149	0.13
27.353	21270	0.13
27.357	21050	0.13
27.360	21798	0.14
27.363	21498	0.14
27.367	21216	0.13
27.370	21318	0.13
27.373	21405	0.13
27.377	21251	0.13
27.380	21195	0.13
27.383	21439	0.13
27.387	21538	0.14
27.390	21364	0.13
27.393	21439	0.13
27.397	21537	0.14
27.400	21546	0.14
27.403	21972	0.14
27.407	21954	0.14
27.410	21558	0.14
27.413	21399	0.13
27.417	21281	0.13
27.420	21251	0.13
27.423	21330	0.13
27.427	21553	0.14
27.430	21613	0.14
27.433	21425	0.13
27.437	21450	0.13
27.440	21797	0.14
27.443	22779	0.14
27.447	23645	0.15
27.450	23807	0.15
27.453	23791	0.15
27.457	23725	0.15
27.460	23543	0.15
27.463	23601	0.15
27.467	23795	0.15
27.470	23855	0.15
27.473	23552	0.15
27.477	23247	0.15
27.480	23594	0.15
27.483	23489	0.15
27.487	22991	0.14
27.490	22615	0.14
27.493	22138	0.14
27.497	21532	0.14
27.500	21259	0.13
27.503	21647	0.14
27.507	21534	0.14
27.510	20780	0.13
27.513	20697	0.13
27.517	20834	0.13
27.520	20817	0.13
27.523	20807	0.13
27.527	20795	0.13
27.530	20706	0.13
27.533	20643	0.13
27.537	20807	0.13
27.540	20618	0.13
27.543	19958	0.13
27.547	20041	0.13
27.550	20626	0.13
27.553	20783	0.13
27.557	20603	0.13
27.560	21238	0.13
27.563	20823	0.13
27.567	20732	0.13
27.570	21043	0.13
27.573	21013	0.13
27.577	21091	0.13
27.580	21398	0.13
27.583	20944	0.13
27.587	20850	0.13
27.590	21205	0.13
27.593	21237	0.13
27.597	21068	0.13
27.600	21233	0.13
27.603	21574	0.14
27.607	21738	0.14
27.610	21626	0.14
27.613	21772	0.14
27.617	22208	0.14
27.620	22694	0.14
27.623	23062	0.14
27.627	22482	0.14
27.630	22106	0.14
27.633	22389	0.14
27.637	22293	0.14
27.640	21831	0.14
27.643	22406	0.14
27.647	22628	0.14
27.650	22217	0.14
27.653	21421	0.13
27.657	21313	0.13
27.660	21748	0.14
27.663	22025	0.14
27.667	22124	0.14
27.670	22046	0.14
27.673	22169	0.14
27.677	22487	0.14
27.680	22367	0.14
27.683	22173	0.14
27.687	22470	0.14
27.690	22138	0.14
27.693	21502	0.14
27.697	21779	0.14
27.700	21721	0.14
27.703	21362	0.13
27.707	21617	0.14
27.710	22248	0.14
27.713	22584	0.14
27.717	22719	0.14
27.720	22834	0.14
27.723	22971	0.14
27.727	22797	0.14
27.730	22635	0.14
27.733	22571	0.14
27.737	22094	0.14
27.740	22079	0.14
27.743	22266	0.14
27.747	22098	0.14
27.750	22015	0.14
27.753	22296	0.14
27.757	22540	0.14
27.760	22375	0.14
27.763	22166	0.14
27.767	22241	0.14
27.770	22258	0.14
27.773	21919	0.14
27.777	22118	0.14
27.780	22416	0.14
27.783	22490	0.14
27.787	22464	0.14
27.790	22403	0.14
27.793	22082	0.14
27.797	21711	0.14
27.800	21372	0.13
27.803	21386	0.13
27.807	21912	0.14
27.810	22323	0.14
27.813	22436	0.14
27.817	22487	0.14
27.820	22616	0.14
27.823	22521	0.14
27.827	22374	0.14
27.830	22565	0.14
27.833	22649	0.14
27.837	22409	0.14
27.840	22451	0.14
27.843	22758	0.14
27.847	22738	0.14
27.850	22443	0.14
27.853	22266	0.14
27.857	22308	0.14
27.860	22463	0.14
27.863	22671	0.14
27.867	22574	0.14
27.870	22346	0.14
27.873	22344	0.14
27.877	22326	0.14
27.880	22372	0.14
27.883	22423	0.14
27.887	22463	0.14
27.890	22522	0.14
27.893	22586	0.14
27.897	22924	0.14
27.900	23221	0.15
27.903	22900	0.14
27.907	22757	0.14
27.910	22668	0.14
27.913	22891	0.14
27.917	23181	0.15
27.920	23093	0.15
27.923	22762	0.14
27.927	22743	0.14
27.930	22998	0.14
27.933	22820	0.14
27.937	22991	0.14
27.940	22902	0.14
27.943	22249	0.14
27.947	22253	0.14
27.950	22822	0.14
27.953	24029	0.15
27.957	24952	0.16
27.960	24991	0.16
27.963	25026	0.16
27.967	25175	0.16
27.970	25120	0.16
27.973	25165	0.16
27.977	25096	0.16
27.980	25106	0.16
27.983	25098	0.16
27.987	25073	0.16
27.990	25009	0.16
27.993	24666	0.16
27.997	24632	0.15
28.000	25132	0.16
28.003	25220	0.16
28.007	25187	0.16
28.010	25116	0.16
28.013	24976	0.16
28.017	24931	0.16
28.020	24963	0.16
28.023	24759	0.16
28.027	24811	0.16
28.030	24878	0.16
28.033	24704	0.16
28.037	24665	0.16
28.040	24637	0.15
28.043	24221	0.15
28.047	24116	0.15
28.050	24416	0.15
28.053	24639	0.15
28.057	24775	0.16
28.060	24894	0.16
28.063	24604	0.15
28.067	24119	0.15
28.070	24404	0.15
28.073	24622	0.15
28.077	24509	0.15
28.080	24485	0.15
28.083	24617	0.15
28.087	24524	0.15
28.090	24480	0.15
28.093	24727	0.16
28.097	24770	0.16
28.100	24617	0.15
28.103	24764	0.16
28.107	24968	0.16
28.110	24622	0.15
28.113	24584	0.15
28.117	25064	0.16
28.120	25213	0.16
28.123	24747	0.16
28.127	24612	0.15
28.130	24570	0.15
28.133	24513	0.15
28.137	24761	0.16
28.140	24804	0.16
28.143	24311	0.15
28.147	24570	0.15
28.150	24908	0.16
28.153	25079	0.16
28.157	25654	0.16
28.160	25949	0.16
28.163	25489	0.16
28.167	25325	0.16
28.170	25578	0.16
28.173	25243	0.16
28.177	24816	0.16
28.180	25203	0.16
28.183	26055	0.16
28.187	25730	0.16
28.190	25140	0.16
28.193	24978	0.16
28.197	24713	0.16
28.200	25214	0.16
28.203	26072	0.16
28.207	26166	0.16
28.210	26379	0.17
28.213	26715	0.17
28.217	26465	0.17
28.220	25772	0.16
28.223	25575	0.16
28.227	25413	0.16
28.230	24933	0.16
28.233	24783	0.16
28.237	25076	0.16
28.240	25065	0.16
28.243	25300	0.16
28.247	25511	0.16
28.250	25418	0.16
28.253	25698	0.16
28.257	26214	0.16
28.260	26187	0.16
28.263	25919	0.16
28.267	25861	0.16
28.270	25688	0.16
28.273	25493	0.16
28.277	24948	0.16
28.280	24648	0.15
28.283	24851	0.16
28.287	24792	0.16
28.290	24932	0.16
28.293	24942	0.16
28.297	24439	0.15
28.300	24296	0.15
28.303	24876	0.16
28.307	25312	0.16
28.310	25574	0.16
28.313	25603	0.16
28.317	25387	0.16
28.320	25495	0.16
28.323	25627	0.16
28.327	24905	0.16
28.330	24217	0.15
28.333	24654	0.15
28.337	25221	0.16
28.340	25140	0.16
28.343	25246	0.16
28.347	25617	0.16
28.350	25240	0.16
28.353	25257	0.16
28.357	25447	0.16
28.360	25192	0.16
28.363	24810	0.16
28.367	24905	0.16
28.370	24979	0.16
28.373	24749	0.16
28.377	25011	0.16
28.380	25479	0.16
28.383	25461	0.16
28.387	25396	0.16
28.390	25518	0.16
28.393	24945	0.16
28.397	24567	0.15
28.400	24679	0.16
28.403	24893	0.16
28.407	25163	0.16
28.410	24980	0.16
28.413	24899	0.16
28.417	25212	0.16
28.420	25321	0.16
28.423	25427	0.16
28.427	26248	0.16
28.430	26617	0.17
28.433	26739	0.17
28.437	26540	0.17
28.440	26043	0.16
28.443	26262	0.17
28.447	26639	0.17
28.450	26659	0.17
28.453	26540	0.17
28.457	26503	0.17
28.460	26241	0.16
28.463	26346	0.17
28.467	26636	0.17
28.470	26557	0.17
28.473	26638	0.17
28.477	26761	0.17
28.480	26469	0.17
28.483	26060	0.16
28.487	26307	0.17
28.490	26412	0.17
28.493	26330	0.17
28.497	26646	0.17
28.500	26884	0.17
28.503	26486	0.17
28.507	26317	0.17
28.510	26548	0.17
28.513	26282	0.17
28.517	26450	0.17
28.520	27148	0.17
28.523	27134	0.17
28.527	26812	0.17
28.530	26789	0.17
28.533	26936	0.17
28.537	26882	0.17
28.540	26498	0.17
28.543	26448	0.17
28.547	26398	0.17
28.550	26585	0.17
28.553	26629	0.17
28.557	26377	0.17
28.560	26165	0.16
28.563	26175	0.16
28.567	26341	0.17
28.570	26475	0.17
28.573	26594	0.17
28.577	26462	0.17
28.580	26002	0.16
28.583	25711	0.16
28.587	26082	0.16
28.590	26220	0.16
28.593	26120	0.16
28.597	26064	0.16
28.600	26093	0.16
28.603	26193	0.16
28.607	26299	0.17
28.610	26340	0.17
28.613	26601	0.17
28.617	26814	0.17
28.620	27180	0.17
28.623	27342	0.17
28.627	26913	0.17
28.630	26904	0.17
28.633	26633	0.17
28.637	26529	0.17
28.640	26895	0.17
28.643	27247	0.17
28.647	26989	0.17
28.650	26739	0.17
28.653	26561	0.17
28.657	26525	0.17
28.660	26804	0.17
28.663	27397	0.17
28.667	27351	0.17
28.670	26580	0.17
28.673	26696	0.17
28.677	26874	0.17
28.680	27260	0.17
28.683	27909	0.18
28.687	28265	0.18
28.690	27929	0.18
28.693	27636	0.17
28.697	27442	0.17
28.700	27098	0.17
28.703	27151	0.17
28.707	27494	0.17
28.710	27954	0.18
28.713	28229	0.18
28.717	28624	0.18
28.720	28539	0.18
28.723	27971	0.18
28.727	27996	0.18
28.730	28734	0.18
28.733	29184	0.18
28.737	28743	0.18
28.740	28476	0.18
28.743	28711	0.18
28.747	28569	0.18
28.750	29006	0.18
28.753	29472	0.19
28.757	29897	0.19
28.760	29990	0.19
28.763	29544	0.19
28.767	29382	0.18
28.770	29603	0.19
28.773	29709	0.19
28.777	29258	0.18
28.780	29012	0.18
28.783	29133	0.18
28.787	29699	0.19
28.790	30224	0.19
28.793	30301	0.19
28.797	29739	0.19
28.800	29597	0.19
28.803	30210	0.19
28.807	30471	0.19
28.810	29953	0.19
28.813	29698	0.19
28.817	29686	0.19
28.820	29098	0.18
28.823	28815	0.18
28.827	29012	0.18
28.830	29121	0.18
28.833	29245	0.18
28.837	29306	0.18
28.840	29138	0.18
28.843	29140	0.18
28.847	30266	0.19
28.850	30681	0.19
28.853	29653	0.19
28.857	28947	0.18
28.860	29326	0.18
28.863	29900	0.19
28.867	30516	0.19
28.870	30871	0.19
28.873	30640	0.19
28.877	30525	0.19
28.880	30394	0.19
28.883	30146	0.19
28.887	30179	0.19
28.890	30468	0.19
28.893	30689	0.19
28.897	30458	0.19
28.900	30275	0.19
28.903	30476	0.19
28.907	30447	0.19
28.910	30449	0.19
28.913	30592	0.19
28.917	30563	0.19
28.920	30534	0.19
28.923	30466	0.19
28.927	30097	0.19
28.930	30041	0.19
28.933	30310	0.19
28.937	30114	0.19
28.940	29188	0.18
28.943	28775	0.18
28.947	29722	0.19
28.950	30313	0.19
28.953	30424	0.19
28.957	30467	0.19
28.960	30478	0.19
28.963	30437	0.19
28.967	30837	0.19
28.970	30901	0.19
28.973	30444	0.19
28.977	30109	0.19
28.980	30150	0.19
28.983	30350	0.19
28.987	30446	0.19
28.990	30423	0.19
28.993	30431	0.19
28.997	30186	0.19
29.000	30190	0.19
29.003	30538	0.19
29.007	30566	0.19
29.010	30513	0.19
29.013	30275	0.19
29.017	30149	0.19
29.020	30213	0.19
29.023	30384	0.19
29.027	30473	0.19
29.030	30382	0.19
29.033	30315	0.19
29.037	30318	0.19
29.040	30287	0.19
29.043	30353	0.19
29.047	30282	0.19
29.050	30252	0.19
29.053	30308	0.19
29.057	30543	0.19
29.060	30371	0.19
29.063	30353	0.19
29.067	30618	0.19
29.070	30664	0.19
29.073	30688	0.19
29.077	30702	0.19
29.080	30870	0.19
29.083	30839	0.19
29.087	30918	0.19
29.090	31077	0.20
29.093	30928	0.19
29.097	30985	0.19
29.100	31223	0.20
29.103	31260	0.20
29.107	30991	0.19
29.110	31178	0.20
29.113	31328	0.20
29.117	31172	0.20
29.120	31110	0.20
29.123	31072	0.20
29.127	30725	0.19
29.130	30724	0.19
29.133	30930	0.19
29.137	30558	0.19
29.140	30340	0.19
29.143	30641	0.19
29.147	30851	0.19
29.150	30641	0.19
29.153	30782	0.19
29.157	31323	0.20
29.160	31517	0.20
29.163	31361	0.20
29.167	31179	0.20
29.170	30967	0.19
29.173	30923	0.19
29.177	31224	0.20
29.180	31132	0.20
29.183	31094	0.20
29.187	31448	0.20
29.190	31542	0.20
29.193	31627	0.20
29.197	32098	0.20
29.200	32316	0.20
29.203	32130	0.20
29.207	32014	0.20
29.210	32265	0.20
29.213	31959	0.20
29.217	31424	0.20
29.220	31705	0.20
29.223	31952	0.20
29.227	31817	0.20
29.230	31424	0.20
29.233	31190	0.20
29.237	31078	0.20
29.240	31153	0.20
29.243	31798	0.20
29.247	32074	0.20
29.250	31796	0.20
29.253	32394	0.20
29.257	32700	0.21
29.260	32495	0.20
29.263	32599	0.20
29.267	32740	0.21
29.270	32492	0.20
29.273	32274	0.20
29.277	32238	0.20
29.280	32271	0.20
29.283	32243	0.20
29.287	32397	0.20
29.290	32605	0.20
29.293	32714	0.21
29.297	32522	0.20
29.300	32332	0.20
29.303	32613	0.20
29.307	32747	0.21
29.310	32728	0.21
29.313	32468	0.20
29.317	32324	0.20
29.320	32191	0.20
29.323	32164	0.20
29.327	32247	0.20
29.330	32665	0.21
29.333	32819	0.21
29.337	32701	0.21
29.340	32478	0.20
29.343	31896	0.20
29.347	31318	0.20
29.350	31371	0.20
29.353	31523	0.20
29.357	31488	0.20
29.360	31505	0.20
29.363	32101	0.20
29.367	32606	0.20
29.370	32678	0.21
29.373	32764	0.21
29.377	32506	0.20
29.380	32231	0.20
29.383	32603	0.20
29.387	32825	0.21
29.390	32464	0.20
29.393	32400	0.20
29.397	32749	0.21
29.400	32791	0.21
29.403	32702	0.21
29.407	32792	0.21
29.410	33013	0.21
29.413	33022	0.21
29.417	32933	0.21
29.420	33139	0.21
29.423	32950	0.21
29.427	32542	0.20
29.430	32796	0.21
29.433	33146	0.21
29.437	32925	0.21
29.440	32943	0.21
29.443	33079	0.21
29.447	32917	0.21
29.450	32974	0.21
29.453	33159	0.21
29.457	33085	0.21
29.460	33079	0.21
29.463	33336	0.21
29.467	33272	0.21
29.470	33408	0.21
29.473	33867	0.21
29.477	33652	0.21
29.480	33419	0.21
29.483	33984	0.21
29.487	33850	0.21
29.490	33389	0.21
29.493	33281	0.21
29.497	33730	0.21
29.500	33729	0.21
29.503	34572	0.22
29.507	35380	0.22
29.510	35065	0.22
29.513	34564	0.22
29.517	34656	0.22
29.520	34588	0.22
29.523	35153	0.22
29.527	35630	0.22
29.530	35399	0.22
29.533	34914	0.22
29.537	34926	0.22
29.540	35235	0.22
29.543	35387	0.22
29.547	35367	0.22
29.550	35024	0.22
29.553	35031	0.22
29.557	35517	0.22
29.560	35933	0.23
29.563	35742	0.22
29.567	35169	0.22
29.570	35104	0.22
29.573	35082	0.22
29.577	34910	0.22
29.580	34920	0.22
29.583	34991	0.22
29.587	35493	0.22
29.590	35487	0.22
29.593	35214	0.22
29.597	35068	0.22
29.600	34560	0.22
29.603	33727	0.21
29.607	33542	0.21
29.610	33567	0.21
29.613	34025	0.21
29.617	34723	0.22
29.620	35051	0.22
29.623	34907	0.22
29.627	34525	0.22
29.630	33710	0.21
29.633	33490	0.21
29.637	34039	0.21
29.640	34927	0.22
29.643	35168	0.22
29.647	35026	0.22
29.650	35143	0.22
29.653	35437	0.22
29.657	35639	0.22
29.660	35497	0.22
29.663	34789	0.22
29.667	34221	0.22
29.670	34654	0.22
29.673	34943	0.22
29.677	34700	0.22
29.680	34266	0.22
29.683	33976	0.21
29.687	34710	0.22
29.690	35446	0.22
29.693	35265	0.22
29.697	34694	0.22
29.700	34563	0.22
29.703	35229	0.22
29.707	35525	0.22
29.710	35430	0.22
29.713	35279	0.22
29.717	35090	0.22
29.720	35096	0.22
29.723	35385	0.22
29.727	35224	0.22
29.730	34278	0.22
29.733	34373	0.22
29.737	35054	0.22
29.740	35410	0.22
29.743	35689	0.22
29.747	35698	0.22
29.750	35379	0.22
29.753	35062	0.22
29.757	35515	0.22
29.760	35879	0.23
29.763	35921	0.23
29.767	35946	0.23
29.770	35873	0.23
29.773	35517	0.22
29.777	35587	0.22
29.780	35636	0.22
29.783	34966	0.22
29.787	34413	0.22
29.790	34974	0.22
29.793	35595	0.22
29.797	35545	0.22
29.800	35891	0.23
29.803	36386	0.23
29.807	36041	0.23
29.810	36144	0.23
29.813	36666	0.23
29.817	36141	0.23
29.820	36298	0.23
29.823	37281	0.23
29.827	37444	0.24
29.830	37294	0.23
29.833	37410	0.24
29.837	37148	0.23
29.840	36675	0.23
29.843	37039	0.23
29.847	37416	0.24
29.850	36720	0.23
29.853	36555	0.23
29.857	37551	0.24
29.860	37810	0.24
29.863	36970	0.23
29.867	36926	0.23
29.870	37056	0.23
29.873	36852	0.23
29.877	37047	0.23
29.880	36973	0.23
29.883	37174	0.23
29.887	37775	0.24
29.890	38096	0.24
29.893	38106	0.24
29.897	38575	0.24
29.900	39340	0.25
29.903	39331	0.25
29.907	38676	0.24
29.910	38442	0.24
29.913	38141	0.24
29.917	37948	0.24
29.920	38250	0.24
29.923	38315	0.24
29.927	37721	0.24
29.930	37956	0.24
29.933	38163	0.24
29.937	38071	0.24
29.940	38215	0.24
29.943	38604	0.24
29.947	39061	0.25
29.950	39566	0.25
29.953	39932	0.25
29.957	40068	0.25
29.960	40226	0.25
29.963	40158	0.25
29.967	39974	0.25
29.970	39789	0.25
29.973	40137	0.25
29.977	40394	0.25
29.980	40480	0.25
29.983	40447	0.25
29.987	40391	0.25
29.990	40089	0.25
29.993	39165	0.25
29.997	39304	0.25
30.000	40123	0.25
30.003	40191	0.25
30.007	40236	0.25
30.010	40407	0.25
30.013	40344	0.25
30.017	40239	0.25
30.020	40281	0.25
30.023	40383	0.25
30.027	40273	0.25
30.030	40316	0.25
30.033	40450	0.25
30.037	40492	0.25
30.040	40472	0.25
30.043	40599	0.26
30.047	40384	0.25
30.050	40311	0.25
30.053	40354	0.25
30.057	40665	0.26
30.060	40606	0.26
30.063	40752	0.26
30.067	40980	0.26
30.070	40330	0.25
30.073	39254	0.25
30.077	39375	0.25
30.080	39983	0.25
30.083	40118	0.25
30.087	40128	0.25
30.090	40409	0.25
30.093	40635	0.26
30.097	40513	0.25
30.100	40547	0.25
30.103	40993	0.26
30.107	41414	0.26
30.110	41152	0.26
30.113	40574	0.26
30.117	40620	0.26
30.120	41333	0.26
30.123	41439	0.26
30.127	41267	0.26
30.130	41700	0.26
30.133	41823	0.26
30.137	40817	0.26
30.140	40736	0.26
30.143	41209	0.26
30.147	41093	0.26
30.150	41249	0.26
30.153	41520	0.26
30.157	41168	0.26
30.160	40981	0.26
30.163	41297	0.26
30.167	41590	0.26
30.170	41884	0.26
30.173	42332	0.27
30.177	42462	0.27
30.180	42448	0.27
30.183	42558	0.27
30.187	42597	0.27
30.190	42370	0.27
30.193	41873	0.26
30.197	41507	0.26
30.200	41353	0.26
30.203	41471	0.26
30.207	41479	0.26
30.210	41227	0.26
30.213	41347	0.26
30.217	41834	0.26
30.220	42529	0.27
30.223	42666	0.27
30.227	42314	0.27
30.230	42038	0.26
30.233	41776	0.26
30.237	41872	0.26
30.240	42488	0.27
30.243	42924	0.27
30.247	42657	0.27
30.250	41981	0.26
30.253	42406	0.27
30.257	42253	0.27
30.260	42384	0.27
30.263	42928	0.27
30.267	42750	0.27
30.270	42120	0.26
30.273	42182	0.27
30.277	42492	0.27
30.280	43059	0.27
30.283	42989	0.27
30.287	42805	0.27
30.290	42984	0.27
30.293	43098	0.27
30.297	43254	0.27
30.300	42965	0.27
30.303	42733	0.27
30.307	43259	0.27
30.310	44557	0.28
30.313	44595	0.28
30.317	44158	0.28
30.320	43338	0.27
30.323	42911	0.27
30.327	43067	0.27
30.330	43264	0.27
30.333	43100	0.27
30.337	43022	0.27
30.340	43499	0.27
30.343	43626	0.27
30.347	43427	0.27
30.350	44119	0.28
30.353	44737	0.28
30.357	44765	0.28
30.360	44663	0.28
30.363	44881	0.28
30.367	44732	0.28
30.370	44115	0.28
30.373	44054	0.28
30.377	43426	0.27
30.380	43143	0.27
30.383	43195	0.27
30.387	43382	0.27
30.390	44216	0.28
30.393	45004	0.28
30.397	45077	0.28
30.400	44928	0.28
30.403	44877	0.28
30.407	44878	0.28
30.410	44932	0.28
30.413	45318	0.28
30.417	45902	0.29
30.420	45838	0.29
30.423	45670	0.29
30.427	45563	0.29
30.430	45041	0.28
30.433	44741	0.28
30.437	45012	0.28
30.440	44834	0.28
30.443	44437	0.28
30.447	44783	0.28
30.450	44671	0.28
30.453	43569	0.27
30.457	43382	0.27
30.460	44247	0.28
30.463	44430	0.28
30.467	44456	0.28
30.470	44861	0.28
30.473	45181	0.28
30.477	45152	0.28
30.480	45055	0.28
30.483	44843	0.28
30.487	44497	0.28
30.490	44929	0.28
30.493	45214	0.28
30.497	45147	0.28
30.500	45223	0.28
30.503	45542	0.29
30.507	45512	0.29
30.510	45285	0.28
30.513	45369	0.29
30.517	45176	0.28
30.520	45427	0.29
30.523	45814	0.29
30.527	46742	0.29
30.530	47417	0.30
30.533	47505	0.30
30.537	47287	0.30
30.540	47435	0.30
30.543	47667	0.30
30.547	48049	0.30
30.550	47944	0.30
30.553	47682	0.30
30.557	47497	0.30
30.560	47282	0.30
30.563	47257	0.30
30.567	47479	0.30
30.570	47530	0.30
30.573	47111	0.30
30.577	46583	0.29
30.580	46670	0.29
30.583	46935	0.29
30.587	47036	0.30
30.590	47329	0.30
30.593	47333	0.30
30.597	47307	0.30
30.600	46805	0.29
30.603	47165	0.30
30.607	47693	0.30
30.610	47684	0.30
30.613	47134	0.30
30.617	46470	0.29
30.620	45999	0.29
30.623	46148	0.29
30.627	46130	0.29
30.630	46738	0.29
30.633	47452	0.30
30.637	47670	0.30
30.640	47284	0.30
30.643	47342	0.30
30.647	47597	0.30
30.650	47494	0.30
30.653	47679	0.30
30.657	48178	0.30
30.660	48022	0.30
30.663	47598	0.30
30.667	47446	0.30
30.670	47263	0.30
30.673	47277	0.30
30.677	47324	0.30
30.680	47419	0.30
30.683	47163	0.30
30.687	46966	0.30
30.690	46767	0.29
30.693	46734	0.29
30.697	46701	0.29
30.700	46876	0.29
30.703	47523	0.30
30.707	47435	0.30
30.710	47049	0.30
30.713	46903	0.29
30.717	47222	0.30
30.720	47527	0.30
30.723	47268	0.30
30.727	46831	0.29
30.730	46579	0.29
30.733	46641	0.29
30.737	46586	0.29
30.740	46566	0.29
30.743	46834	0.29
30.747	46855	0.29
30.750	46628	0.29
30.753	46706	0.29
30.757	46710	0.29
30.760	46675	0.29
30.763	46818	0.29
30.767	46983	0.30
30.770	46821	0.29
30.773	46824	0.29
30.777	46972	0.30
30.780	46702	0.29
30.783	46593	0.29
30.787	46741	0.29
30.790	47030	0.30
30.793	47015	0.30
30.797	46985	0.30
30.800	46957	0.30
30.803	46866	0.29
30.807	46731	0.29
30.810	46579	0.29
30.813	46541	0.29
30.817	46761	0.29
30.820	46721	0.29
30.823	46509	0.29
30.827	46566	0.29
30.830	46579	0.29
30.833	46557	0.29
30.837	46536	0.29
30.840	46596	0.29
30.843	46747	0.29
30.847	46681	0.29
30.850	46541	0.29
30.853	46611	0.29
30.857	46664	0.29
30.860	46540	0.29
30.863	46676	0.29
30.867	46916	0.29
30.870	46746	0.29
30.873	46641	0.29
30.877	46782	0.29
30.880	46840	0.29
30.883	46715	0.29
30.887	46650	0.29
30.890	46545	0.29
30.893	46506	0.29
30.897	46793	0.29
30.900	46903	0.29
30.903	46823	0.29
30.907	46792	0.29
30.910	46941	0.30
30.913	47125	0.30
30.917	47012	0.30
30.920	46732	0.29
30.923	46591	0.29
30.927	46876	0.29
30.930	46909	0.29
30.933	46624	0.29
30.937	46485	0.29
30.940	46621	0.29
30.943	46644	0.29
30.947	46834	0.29
30.950	47073	0.30
30.953	47249	0.30
30.957	46965	0.30
30.960	46652	0.29
30.963	46775	0.29
30.967	46576	0.29
30.970	45816	0.29
30.973	45618	0.29
30.977	45935	0.29
30.980	45981	0.29
30.983	45806	0.29
30.987	46185	0.29
30.990	46003	0.29
30.993	45670	0.29
30.997	45664	0.29
31.000	45380	0.29
31.003	44999	0.28
31.007	44735	0.28
31.010	44537	0.28
31.013	44846	0.28
31.017	45661	0.29
31.020	45568	0.29
31.023	44983	0.28
31.027	45752	0.29
31.030	46503	0.29
31.033	46816	0.29
31.037	46950	0.30
31.040	46692	0.29
31.043	45983	0.29
31.047	45605	0.29
31.050	45688	0.29
31.053	45913	0.29
31.057	45954	0.29
31.060	46557	0.29
31.063	46365	0.29
31.067	45790	0.29
31.070	46529	0.29
31.073	46915	0.29
31.077	46730	0.29
31.080	46959	0.30
31.083	47248	0.30
31.087	46668	0.29
31.090	45625	0.29
31.093	45858	0.29
31.097	46100	0.29
31.100	45757	0.29
31.103	45762	0.29
31.107	45737	0.29
31.110	45769	0.29
31.113	45693	0.29
31.117	46318	0.29
31.120	46814	0.29
31.123	47106	0.30
31.127	47068	0.30
31.130	46660	0.29
31.133	46070	0.29
31.137	45938	0.29
31.140	46200	0.29
31.143	46211	0.29
31.147	45904	0.29
31.150	45776	0.29
31.153	46019	0.29
31.157	46392	0.29
31.160	46407	0.29
31.163	46358	0.29
31.167	47114	0.30
31.170	47185	0.30
31.173	46610	0.29
31.177	45721	0.29
31.180	45733	0.29
31.183	46284	0.29
31.187	46458	0.29
31.190	46095	0.29
31.193	46062	0.29
31.197	46203	0.29
31.200	46445	0.29
31.203	46677	0.29
31.207	46408	0.29
31.210	46087	0.29
31.213	46334	0.29
31.217	46704	0.29
31.220	46655	0.29
31.223	46672	0.29
31.227	46679	0.29
31.230	46015	0.29
31.233	45938	0.29
31.237	46308	0.29
31.240	46545	0.29
31.243	46542	0.29
31.247	46783	0.29
31.250	46815	0.29
31.253	46437	0.29
31.257	46302	0.29
31.260	46258	0.29
31.263	46085	0.29
31.267	46252	0.29
31.270	46761	0.29
31.273	47471	0.30
31.277	48770	0.31
31.280	49388	0.31
31.283	48808	0.31
31.287	48149	0.30
31.290	48140	0.30
31.293	48524	0.30
31.297	48002	0.30
31.300	47485	0.30
31.303	47767	0.30
31.307	48004	0.30
31.310	47748	0.30
31.313	47940	0.30
31.317	48450	0.30
31.320	48797	0.31
31.323	48639	0.31
31.327	47983	0.30
31.330	47583	0.30
31.333	47154	0.30
31.337	47171	0.30
31.340	47268	0.30
31.343	47687	0.30
31.347	47878	0.30
31.350	47393	0.30
31.353	46855	0.29
31.357	47146	0.30
31.360	47497	0.30
31.363	47299	0.30
31.367	47116	0.30
31.370	47211	0.30
31.373	47795	0.30
31.377	47495	0.30
31.380	47507	0.30
31.383	47452	0.30
31.387	47504	0.30
31.390	48491	0.30
31.393	48217	0.30
31.397	47547	0.30
31.400	47434	0.30
31.403	47543	0.30
31.407	47605	0.30
31.410	47680	0.30
31.413	47654	0.30
31.417	47744	0.30
31.420	47861	0.30
31.423	47928	0.30
31.427	47905	0.30
31.430	47762	0.30
31.433	47769	0.30
31.437	47596	0.30
31.440	47450	0.30
31.443	47897	0.30
31.447	48491	0.30
31.450	49570	0.31
31.453	50054	0.31
31.457	50067	0.31
31.460	49226	0.31
31.463	49244	0.31
31.467	49492	0.31
31.470	49497	0.31
31.473	49522	0.31
31.477	49766	0.31
31.480	49647	0.31
